Transaction Date,Post Date,Description,Category,Type,Amount,Memo,classified_entity,confidence,classification_reason,needs_review,source_file,date_processed,Business_Unit,Justification,From_Entity,To_Entity,Intercompany_Type,Elimination_Required,Elimination_Amount,transaction_id,Currency,Crypto_Amount,USD_Equivalent,Conversion_Note,keywords_action_type,primary_action,keywords_platform,primary_platform,keywords_asset_type,primary_asset,keywords_transaction_nature,primary_transaction,keywords_counterparty,primary_counterparty,Amount_USD
04/16/2025,04/17/2025,UPWORK * -799531200,Professional Services,Sale,-2413.82,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.987912,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,61a31041ba78,USD,,-2413.82,,,,,,,,,,,,2413.82
04/16/2025,04/17/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-31.3,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.987930,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a9c275a311b5,USD,,-31.3,,,,APPLE,APPLE,,,,,,,31.3
04/16/2025,04/16/2025,Payment Thank You-Mobile,,Payment,3000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.987950,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,d8cd76f0680e,USD,,3000.0,,PAYMENT,PAYMENT,,,,,,,,,3000.0
04/15/2025,04/16/2025,FACEBK *TTR77N4QT2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.987968,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,344decddccea,USD,,-2.0,,,,,,,,,,,,2.0
04/15/2025,04/16/2025,VERCEL INC.,Professional Services,Sale,-60.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.987986,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,695cedf7c08c,USD,,-60.0,,,,,,,,,,,,60.0
04/15/2025,04/16/2025,IFD*IFOOD CLUB,Merchandise & Inventory,Sale,-1.02,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988004,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,df2ac2e8e9b1,USD,,-1.02,,,,,,,,,,,,1.02
04/11/2025,04/13/2025,LOOM SUBSCRIPTION,Office & Shipping,Sale,-24.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988022,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,022b4b45f1ad,USD,,-24.0,,,,,,,,,,,,24.0
04/11/2025,04/13/2025,FACEBK *FTB2XNC8S2,Professional Services,Sale,-2.4,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988040,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8d624c422bf5,USD,,-2.4,,,,,,,,,,,,2.4
04/11/2025,04/13/2025,FELLOW.APP,Office & Shipping,Sale,-55.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988057,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,9c8075704e73,USD,,-55.0,,,,,,,,,,,,55.0
04/11/2025,04/13/2025,EXPRESSVPN.COM,Professional Services,Sale,-12.95,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988075,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,79a88459126e,USD,,-12.95,,,,,,,,,,,,12.95
04/11/2025,04/13/2025,FACEBK *ER576NG8S2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988093,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0751c734f1a2,USD,,-2.0,,,,,,,,,,,,2.0
04/11/2025,04/13/2025,FACEBK *2CVUXNC8S2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988110,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a14c9c0428a4,USD,,-2.0,,,,,,,,,,,,2.0
04/11/2025,04/13/2025,FACEBK *WVUJDPQ8S2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988128,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a7f79bfd11e3,USD,,-2.0,,,,,,,,,,,,2.0
04/11/2025,04/13/2025,FACEBK *QJ665N48S2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988145,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b13e8a408972,USD,,-2.0,,,,,,,,,,,,2.0
04/11/2025,04/13/2025,FACEBK *GQYJXNC8S2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988163,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4ccceb286cce,USD,,-2.0,,,,,,,,,,,,2.0
04/11/2025,04/13/2025,FACEBK *WY8DJP49S2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988181,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,7e0fa68d8d84,USD,,-2.0,,,,,,,,,,,,2.0
04/11/2025,04/13/2025,FACEBK *Z8FE6NG8S2,Professional Services,Sale,-3.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988198,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,9fc57fea9b36,USD,,-3.0,,,,,,,,,,,,3.0
04/11/2025,04/13/2025,FACEBK *H37C5NL8S2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988216,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,dd8db38bd9b2,USD,,-2.0,,,,,,,,,,,,2.0
04/12/2025,04/13/2025,GOOGLE *Google One,Bills & Utilities,Sale,-19.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988234,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,6f22ba3076c5,USD,,-19.99,,,,,,,,,,,,19.99
04/11/2025,04/13/2025,NETFLIX.COM,Bills & Utilities,Sale,-19.83,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988252,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,6ed0c826e3c0,USD,,-19.83,,,,,,,,,,,,19.83
04/11/2025,04/11/2025,PAYPAL *AXIOMFUTURE,Office & Shipping,Sale,-5000.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988270,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d3e89e729a99,USD,,-5000.0,,,,,,,,,,,,5000.0
04/10/2025,04/10/2025,Payment Thank You - Web,,Payment,5000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988288,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,b6940f08fbaa,USD,,5000.0,,PAYMENT,PAYMENT,,,,,,,,,5000.0
04/08/2025,04/09/2025,GITHUB  INC.,Professional Services,Sale,-48.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988306,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b20d33ee4dbc,USD,,-48.0,,,,,,,,,,,,48.0
04/08/2025,04/09/2025,DELTA PROP SHOP,Professional Services,Sale,-5.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988324,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,5.0,95fbda634c81,USD,,-5.0,,,,,,,,,,,,5.0
04/08/2025,04/09/2025,DELTA PROP SHOP,Professional Services,Sale,-4.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988342,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,4.0,62bd7b6a5d4c,USD,,-4.0,,,,,,,,,,,,4.0
04/08/2025,04/09/2025,DELTA PROP SHOP,Professional Services,Sale,-3.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988359,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,3.0,9ccbfd735673,USD,,-3.0,,,,,,,,,,,,3.0
04/08/2025,04/09/2025,DELTA PROP SHOP,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988377,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,2.0,29dbfcf881ae,USD,,-2.0,,,,,,,,,,,,2.0
04/08/2025,04/09/2025,DELTA PROP SHOP,Professional Services,Sale,-1.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988395,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,1.0,79b6322c4a3c,USD,,-1.0,,,,,,,,,,,,1.0
04/07/2025,04/08/2025,Amazon web services,Office & Shipping,Sale,-510.93,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988413,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,569cb94d926d,USD,,-510.93,,,,,,,,,,,,510.93
04/07/2025,04/08/2025,REPLIT  INC.,Office & Shipping,Sale,-25.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988430,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f47dcc60c9ef,USD,,-25.0,,,,,,,,,,,,25.0
04/08/2025,04/08/2025,UPWORK * -796985734,Professional Services,Sale,-325.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988448,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,fb77555840ec,USD,,-325.0,,,,,,,,,,,,325.0
04/07/2025,04/08/2025,DELTA PROP SHOP,Professional Services,Sale,-1.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988466,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,1.0,79b6322c4a3c,USD,,-1.0,,,,,,,,,,,,1.0
04/08/2025,04/08/2025,UPWORK * -796985712,Professional Services,Sale,-1031.32,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988484,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4d39b157a9ab,USD,,-1031.32,,,,,,,,,,,,1031.32
04/07/2025,04/08/2025,Amazon web services,Office & Shipping,Sale,-561.35,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988501,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ea2889da1dc8,USD,,-561.35,,,,,,,,,,,,561.35
04/07/2025,04/08/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-9.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988519,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,68ac12155da7,USD,,-9.99,,,,APPLE,APPLE,,,,,,,9.99
04/07/2025,04/07/2025,Payment Thank You-Mobile,,Payment,3000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988537,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,d8cd76f0680e,USD,,3000.0,,PAYMENT,PAYMENT,,,,,,,,,3000.0
04/06/2025,04/07/2025,CALENDLY,Office & Shipping,Sale,-22.2,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988555,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,2aa4f30f9b89,USD,,-22.2,,,,,,,,,,,,22.2
04/04/2025,04/06/2025,OMEGA TRENDS LTD,Education,Sale,-107.78,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988573,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4aad16aa3cda,USD,,-107.78,,,,,,,,,,,,107.78
04/05/2025,04/06/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-9.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988591,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,68ac12155da7,USD,,-9.99,,,,APPLE,APPLE,,,,,,,9.99
04/04/2025,04/06/2025,ULTREOS FOREX LTD,Education,Sale,-85.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988609,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ebe1ee6f4846,USD,,-85.0,,,,,,,,,,,,85.0
04/04/2025,04/06/2025,GMRSHV.COM,Merchandise & Inventory,Sale,-49.95,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988626,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ecb8f072689a,USD,,-49.95,,,,,,,,,,,,49.95
04/04/2025,04/06/2025,USERGUIDING.COM,Office & Shipping,Sale,-99.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988644,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,effd3050767a,USD,,-99.0,,,,,,,,,,,,99.0
04/03/2025,04/04/2025,DELTA PROP SHOP,Professional Services,Sale,-1.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988663,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,1.0,79b6322c4a3c,USD,,-1.0,,,,,,,,,,,,1.0
04/02/2025,04/04/2025,DAILY.AI,Office & Shipping,Return,299.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988681,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,f11d68cc045c,USD,,299.0,,,,,,,,,,,,299.0
04/03/2025,04/04/2025,DELTA PROP SHOP,Professional Services,Sale,-6.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988698,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,6.0,eab5c1b32f8a,USD,,-6.0,,,,,,,,,,,,6.0
04/03/2025,04/04/2025,DELTA PROP SHOP,Professional Services,Sale,-5.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988716,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,5.0,95fbda634c81,USD,,-5.0,,,,,,,,,,,,5.0
04/03/2025,04/04/2025,JMPK* BITCOIN 2025 25,Office & Shipping,Sale,-3096.82,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988734,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,4c226f98ec38,USD,,-3096.82,,,,,,,,,,,,3096.82
04/03/2025,04/04/2025,DELTA PROP SHOP,Professional Services,Sale,-4.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988752,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,4.0,62bd7b6a5d4c,USD,,-4.0,,,,,,,,,,,,4.0
04/02/2025,04/04/2025,DAILY.AI,Office & Shipping,Return,299.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988769,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,f11d68cc045c,USD,,299.0,,,,,,,,,,,,299.0
04/03/2025,04/04/2025,DELTA PROP SHOP,Professional Services,Sale,-3.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988787,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,3.0,9ccbfd735673,USD,,-3.0,,,,,,,,,,,,3.0
04/03/2025,04/04/2025,DELTA PROP SHOP,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988804,Unclassified Expense,Unknown expense,Unclassified Expense,Auto-detect,Intercompany_Loan,True,2.0,29dbfcf881ae,USD,,-2.0,,,,,,,,,,,,2.0
04/03/2025,04/04/2025,ALTSIGNALS.IO,Office & Shipping,Sale,-100.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988822,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,1496524ee550,USD,,-100.0,,,,,,,,,,,,100.0
04/03/2025,04/03/2025,Payment Thank You-Mobile,,Payment,2000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988840,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,8f27b6e85074,USD,,2000.0,,PAYMENT,PAYMENT,,,,,,,,,2000.0
04/03/2025,04/03/2025,Payment Thank You-Mobile,,Payment,2600.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988858,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,e3068b3ae99a,USD,,2600.0,,PAYMENT,PAYMENT,,,,,,,,,2600.0
04/02/2025,04/03/2025,FACEBK *EUF55NUYL2,Professional Services,Sale,-3.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988876,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,e4fa8b5a66ff,USD,,-3.0,,,,,,,,,,,,3.0
04/02/2025,04/03/2025,FACEBK *T85M3NGZL2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988894,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,1a8fae7542a0,USD,,-2.0,,,,,,,,,,,,2.0
04/03/2025,04/03/2025,UPWORK * -795225592,Professional Services,Sale,-1266.6,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988911,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ac240e5bd81b,USD,,-1266.6,,,,,,,,,,,,1266.6
04/02/2025,04/03/2025,FACEBK *YX62GNLYL2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988929,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8b9b732eec22,USD,,-2.0,,,,,,,,,,,,2.0
04/02/2025,04/03/2025,PAYPAL *AXIOMFUTURE,Office & Shipping,Sale,-1500.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988947,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8e1202593a29,USD,,-1500.0,,,,,,,,,,,,1500.0
04/02/2025,04/03/2025,Upwork -795113850REF,Professional Services,Sale,-1636.03,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988965,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,1b7fefec3ec2,USD,,-1636.03,,,,,,,,,,,,1636.03
04/02/2025,04/02/2025,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-766.49,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.988983,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,53ea225cc955,USD,,-766.49,,,,CHASE,CHASE,,,INTEREST,INTEREST,,,766.49
04/02/2025,04/02/2025,Payment Thank You - Web,,Payment,3000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989002,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,0f2d169b2952,USD,,3000.0,,PAYMENT,PAYMENT,,,,,,,,,3000.0
04/02/2025,04/02/2025,RENDER.COM,Office & Shipping,Sale,-6.79,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989020,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,fcf9fe72a3f5,USD,,-6.79,,,,,,,,,,,,6.79
04/01/2025,04/02/2025,FACEBK *YSJT7NQYL2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989037,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d6e8429a4f0b,USD,,-2.0,,,,,,,,,,,,2.0
04/02/2025,04/02/2025,FACEBK *CFS42N8ZL2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989055,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d2b3d716ff60,USD,,-2.0,,,,,,,,,,,,2.0
04/01/2025,04/02/2025,FACEBK *PZY73NUYL2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989073,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,987500ae22dd,USD,,-2.0,,,,,,,,,,,,2.0
04/01/2025,04/02/2025,FACEBK *ZWV8ZM8ZL2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989090,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,7e7cafe0e3aa,USD,,-2.0,,,,,,,,,,,,2.0
04/01/2025,04/02/2025,FACEBK *5DX84N4ZL2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989108,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,c47b54028a93,USD,,-2.0,,,,,,,,,,,,2.0
04/01/2025,04/02/2025,FACEBK *BUNP3N4ZL2,Professional Services,Sale,-2.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989126,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ef9d6a7d06e5,USD,,-2.0,,,,,,,,,,,,2.0
03/31/2025,04/01/2025,XFINITY MOBILE,Bills & Utilities,Sale,-231.17,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989143,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,748ce7546329,USD,,-231.17,,,,,,,,,,,,231.17
04/01/2025,04/01/2025,UPWORK * -794808510,Professional Services,Sale,-587.5,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989161,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,953265256cc8,USD,,-587.5,,,,,,,,,,,,587.5
03/31/2025,04/01/2025,FENIX DE SEGUROS,Bills & Utilities,Sale,-119.12,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989179,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b9c398ff95a0,USD,,-119.12,,,,,,,,,,,,119.12
03/31/2025,04/01/2025,UPWORK * -794690430,Professional Services,Sale,-1721.41,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989197,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,1edfeb61872c,USD,,-1721.41,,,,,,,,,,,,1721.41
03/31/2025,03/31/2025,Payment Thank You-Mobile,,Payment,2000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989215,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,8f27b6e85074,USD,,2000.0,,PAYMENT,PAYMENT,,,,,,,,,2000.0
03/31/2025,03/31/2025,Payment Thank You-Mobile,,Payment,1500.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989233,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,2a38538047a1,USD,,1500.0,,PAYMENT,PAYMENT,,,,,,,,,1500.0
03/30/2025,03/31/2025,PAES E DOCES PARATI,Food & Drink,Sale,-11.31,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.989251,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,6250592355ea,USD,,-11.31,,,,,,,,,,,,11.31
